Index,ID_day,AMPM_ID_day,Start.Time,Date,Year,Prev_date,nest_number,ID,Species,AMPM,Duration_min,Start.Air.Temp,Start.Egg.Temp,Mean.Egg.Temp_offbout,Sunrise,Sunset,prev.sunset,Day.Length,two_before_start,Air.Mean.24hr,Air.SD.24hr,Air.Max.24hr,Air.Min.24hr,Air.Mean.Morn,Air.SD.Morn,Air.Max.Morn,Air.Min.Morn,Air.Mean.Aft,Air.SD.Aft,Air.Max.Aft,Air.Min.Aft,Air.Mean.PrevDay,Air.SD.PrevDay,Air.Max.PrevDay,Air.Min.PrevDay,Air.Mean.PrevAft,Air.SD.PrevAft,Air.Max.PrevAft,Air.Min.PrevAft,Air.Mean.PrevNight,Air.SD.PrevNight,Air.Max.PrevNight,Air.Min.PrevNight,nest.Mean.2hr,nest.SD.2hr,nest.Max.2hr,nest.Min.2hr,nest.Mean.24hr,nest.SD.24hr,nest.Max.24hr,nest.Min.24hr,nest.Mean.Morn,nest.SD.Morn,nest.Max.Morn,nest.Min.Morn,nest.Mean.Aft,nest.SD.Aft,nest.Max.Aft,nest.Min.Aft,nest.Mean.PrevDay,nest.SD.PrevDay,nest.Max.PrevDay,nest.Min.PrevDay,nest.Mean.PrevAft,nest.SD.PrevAft,nest.Max.PrevAft,nest.Min.PrevAft,nest.Mean.PrevNight,nest.SD.PrevNight,nest.Max.PrevNight,nest.Min.PrevNight,log_Duration,CV.24hr,CV.Morn,CV.Aft,CV.PrevDay,CV.PrevAft,CV.PrevNight,X24hr_thirds,Date_2,Month_Year,Date_Written,predictedtime
502,2016BW037_144,AM_2016BW037_144,6.46,7/13/2016,2016,7/12/2016,16-37,2016BW037,BW,AM,314,23.545,34.942,30.785,6.33,21.01,21.02,14:28:19,4.46,33.43398333,8.078982115,45,23.521,33.37652761,6.810034018,44.812,23.521,41.32645926,4.728817211,45,30.419,32.41405417,8.180286311,45,20.531,40.5728037,5.123647665,45,29.215,25.91307719,1.094045092,28.99,23.905,34.14525047,2.560190571,38.087,24.05,35.66438889,2.650058383,39.886,27.407,34.1806319,2.862100394,36.905,27.677,37.41913704,2.490513185,39.886,31.103,35.63649306,1.736397829,38.728,29.09,36.2613,2.368327392,38.728,29.74,34.39345263,0.942811171,35.235,29.09,5.749392986,0.241639832,0.204036624,0.114425898,0.252368503,0.12628281,0.042219806,Warm,7/13/2016,16-Jul,13-Jul-16,7.491198196
503,2016BW037_144,PM_2016BW037_144,17.14,7/13/2016,2016,7/12/2016,16-37,2016BW037,BW,PM,314,23.545,34.942,30.785,6.33,21.01,21.02,14:28:19,4.46,33.43398333,8.078982115,45,23.521,33.37652761,6.810034018,44.812,23.521,41.32645926,4.728817211,45,30.419,32.41405417,8.180286311,45,20.531,40.5728037,5.123647665,45,29.215,25.91307719,1.094045092,28.99,23.905,34.14525047,2.560190571,38.087,24.05,35.66438889,2.650058383,39.886,27.407,34.1806319,2.862100394,36.905,27.677,37.41913704,2.490513185,39.886,31.103,35.63649306,1.736397829,38.728,29.09,36.2613,2.368327392,38.728,29.74,34.39345263,0.942811171,35.235,29.09,5.749392986,0.241639832,0.204036624,0.114425898,0.252368503,0.12628281,0.042219806,Warm,7/13/2016,16-Jul,13-Jul-16,17.18520672
504,2016BW038_136,PM_2016BW038_136,16.42,6/19/2016,2016,6/18/2016,16-12,2016BW012,BW,PM,212,45,36.362,34.663,6.28,21.04,21.04,14:35:54,14.42,31.65667639,9.415011528,45,20.269,26.45224848,6.265946603,41.619,20.269,42.24364576,4.723169578,45,30.167,31.39409662,8.24548035,45,22.8,37.02382353,6.549923414,45,26.573,23.12260142,0.764320308,26.061,21.199,38.64332203,2.30125827,42.893,33.313,36.01409306,0.880113173,37.015,32.304,36.10378788,0.143958191,36.362,35.877,35.61627306,1.277565732,36.933,32.304,35.3118599,1.930123462,41.707,31.791,34.36526891,2.088369337,41.707,31.791,36.25870819,0.252417059,36.851,35.958,5.356586275,0.297409981,0.236877656,0.111807811,0.262644294,0.176911048,0.033055118,Warm,6/19/2016,16-Jun,19-Jun-16,16.95550675
505,2016BW038_137,AM_2016BW038_137,8.1,7/6/2016,2016,7/5/2016,16-38,2016BW038,BW,AM,286,23.28,35.529,31.307,6.29,21.04,21.03,14:35:07,6.1,31.86031667,8.950354219,45,21.724,27.03846061,5.419530456,41.123,21.724,42.05535424,4.742694643,45,28.667,31.65667639,9.415011528,45,20.269,42.24364576,4.723169578,45,30.167,25.63982332,2.334982026,30.016,21.819,34.85947636,4.259230734,40.775,22.082,36.11976806,1.583749038,37.838,29.29,34.8588,2.475221198,36.715,29.29,36.20240959,1.206278034,37.838,32.898,36.01409306,0.880113173,37.015,32.304,35.61627306,1.277565732,36.933,32.304,36.68890106,0.162291626,37.015,36.417,5.655991811,0.280924835,0.200437833,0.112772671,0.297409981,0.111807811,0.091068569,Warm,7/6/2016,16-Jul,6-Jul-16,7.475798593
506,2016BW038_137,PM_2016BW038_137,16.56,7/6/2016,2016,7/5/2016,16-38,2016BW038,BW,PM,286,23.28,35.529,31.307,6.29,21.04,21.03,14:35:07,6.1,31.86031667,8.950354219,45,21.724,27.03846061,5.419530456,41.123,21.724,42.05535424,4.742694643,45,28.667,31.65667639,9.415011528,45,20.269,42.24364576,4.723169578,45,30.167,25.63982332,2.334982026,30.016,21.819,34.85947636,4.259230734,40.775,22.082,36.11976806,1.583749038,37.838,29.29,34.8588,2.475221198,36.715,29.29,36.20240959,1.206278034,37.838,32.898,36.01409306,0.880113173,37.015,32.304,35.61627306,1.277565732,36.933,32.304,36.68890106,0.162291626,37.015,36.417,5.655991811,0.280924835,0.200437833,0.112772671,0.297409981,0.111807811,0.091068569,Warm,7/6/2016,16-Jul,6-Jul-16,17.56458448
507,2016BW038_138,PM_2016BW038_138,17.32,6/27/2016,2016,6/26/2016,16-35,2016BW035,BW,PM,300,45,37.893,34.385,6.29,21.04,21.04,14:34:17,15.32,32.58742778,9.105134552,45,21.151,27.53439394,7.044631089,45,21.7,42.64328413,4.672303613,45,29.84,31.86031667,8.950354219,45,21.724,42.05535424,4.742694643,45,28.667,25.36143972,1.284278658,28.221,22.633,38.47684187,2.202146236,42.297,33.079,35.52739306,2.420841253,39.63,27.136,33.04941818,3.424563791,39.63,27.136,35.76750185,1.754631923,37.893,30.773,36.11976806,1.583749038,37.838,29.29,36.20240959,1.206278034,37.838,32.898,36.90720922,0.218228753,37.37,36.498,5.703782475,0.279406359,0.255848417,0.109567162,0.280924835,0.112772671,0.050639028,Warm,6/27/2016,16-Jun,27-Jun-16,16.88371471
508,2016BW038_138,AM_2016BW038_138,6.54,6/27/2016,2016,6/26/2016,16-35,2016BW035,BW,AM,300,45,37.893,34.385,6.29,21.04,21.04,14:34:17,15.32,32.58742778,9.105134552,45,21.151,27.53439394,7.044631089,45,21.7,42.64328413,4.672303613,45,29.84,31.86031667,8.950354219,45,21.724,42.05535424,4.742694643,45,28.667,25.36143972,1.284278658,28.221,22.633,38.47684187,2.202146236,42.297,33.079,35.52739306,2.420841253,39.63,27.136,33.04941818,3.424563791,39.63,27.136,35.76750185,1.754631923,37.893,30.773,36.11976806,1.583749038,37.838,29.29,36.20240959,1.206278034,37.838,32.898,36.90720922,0.218228753,37.37,36.498,5.703782475,0.279406359,0.255848417,0.109567162,0.280924835,0.112772671,0.050639028,Warm,6/27/2016,16-Jun,27-Jun-16,7.350990694
509,2016BW038_139,PM_2016BW038_139,17.4,7/20/2016,2016,7/19/2016,16-48,2016BW048,BW,PM,200,45,38.032,34.138,6.3,21.03,21.03,14:33:24,15.4,30.78153611,9.135831245,45,21.151,25.1284878,3.062958439,30.925,21.652,41.500631,5.148238584,45,28.444,32.58742778,9.105134552,45,21.151,42.64328413,4.672303613,45,29.84,24.0935689,2.587042783,29.69,21.151,38.41461723,2.203175861,42.297,33.053,35.80209444,1.696564618,38.032,28.717,34.53054268,2.391311752,36.227,28.717,36.06028782,1.619313153,38.032,31.23,35.52739306,2.420841253,39.63,27.136,35.76750185,1.754631923,37.893,30.773,36.17030035,0.388329864,37.069,35.582,5.298317367,0.29679582,0.121891873,0.124052056,0.279406359,0.109567162,0.107374827,Middle,7/20/2016,16-Jul,20-Jul-16,17.86921259
510,2016BW038_139,AM_2016BW038_139,8.4,7/20/2016,2016,7/19/2016,16-48,2016BW048,BW,AM,200,45,38.032,34.138,6.3,21.03,21.03,14:33:24,15.4,30.78153611,9.135831245,45,21.151,25.1284878,3.062958439,30.925,21.652,41.500631,5.148238584,45,28.444,32.58742778,9.105134552,45,21.151,42.64328413,4.672303613,45,29.84,24.0935689,2.587042783,29.69,21.151,38.41461723,2.203175861,42.297,33.053,35.80209444,1.696564618,38.032,28.717,34.53054268,2.391311752,36.227,28.717,36.06028782,1.619313153,38.032,31.23,35.52739306,2.420841253,39.63,27.136,35.76750185,1.754631923,37.893,30.773,36.17030035,0.388329864,37.069,35.582,5.298317367,0.29679582,0.121891873,0.124052056,0.279406359,0.109567162,0.107374827,Middle,7/20/2016,16-Jul,20-Jul-16,7.108729567
511,2016BW038_140,PM_2016BW038_140,18.04,6/10/2016,2016,6/9/2016,16-17,2016SC017,SC,PM,202,45,38.728,35.517,6.31,21.03,21.03,14:32:29,16.04,31.23645,10.11262514,45,19.508,25.84146951,6.335419181,45,19.532,42.77210701,4.735146922,45,29.04,30.78153611,9.135831245,45,21.151,41.500631,5.148238584,45,28.444,23.23362324,2.576462679,28.345,19.508,38.09580635,2.253701111,42.001,32.768,36.48988889,1.692305895,38.728,29.365,34.82137195,2.352071923,36.661,29.365,36.93138745,1.338718005,38.728,32.898,35.80209444,1.696564618,38.032,28.717,36.06028782,1.619313153,38.032,31.23,36.78001408,0.219085265,37.343,36.173,5.308267697,0.32374438,0.245164818,0.110706422,0.29679582,0.124052056,0.11089371,Warm,6/10/2016,16-Jun,10-Jun-16,18.61613757
512,2016BW038_140,AM_2016BW038_140,8.26,6/10/2016,2016,6/9/2016,16-17,2016SC017,SC,AM,202,45,38.728,35.517,6.31,21.03,21.03,14:32:29,16.04,31.23645,10.11262514,45,19.508,25.84146951,6.335419181,45,19.532,42.77210701,4.735146922,45,29.04,30.78153611,9.135831245,45,21.151,41.500631,5.148238584,45,28.444,23.23362324,2.576462679,28.345,19.508,38.09580635,2.253701111,42.001,32.768,36.48988889,1.692305895,38.728,29.365,34.82137195,2.352071923,36.661,29.365,36.93138745,1.338718005,38.728,32.898,35.80209444,1.696564618,38.032,28.717,36.06028782,1.619313153,38.032,31.23,36.78001408,0.219085265,37.343,36.173,5.308267697,0.32374438,0.245164818,0.110706422,0.29679582,0.124052056,0.11089371,Warm,6/10/2016,16-Jun,10-Jun-16,6.804232935
513,2016BW038_141,AM_2016BW038_141,7.36,7/26/2016,2016,7/25/2016,16-55,2016BW055,BW,AM,254,45,39.914,37.044,6.31,21.03,21.03,14:31:30,15.28,32.3948125,9.438512585,45,20.746,28.61667683,6.861728398,45,21.032,42.6948893,4.408882163,45,30.773,31.23645,10.11262514,45,19.508,42.77210701,4.735146922,45,29.04,23.90594718,2.272369844,28.891,20.746,38.5039933,2.205183512,42.297,33.105,37.33745278,2.090673247,39.914,29.215,35.26662805,3.16411137,37.7,29.215,37.95527675,1.301431141,39.914,34.413,36.48988889,1.692305895,38.728,29.365,36.93138745,1.338718005,38.728,32.898,37.6020493,0.314427537,38.032,36.579,5.537334267,0.291358766,0.239780756,0.103264869,0.32374438,0.110706422,0.095054583,Warm,7/26/2016,16-Jul,26-Jul-16,7.001088909
514,2016BW038_141,PM_2016BW038_141,17.28,7/26/2016,2016,7/25/2016,16-55,2016BW055,BW,PM,254,45,39.914,37.044,6.31,21.03,21.03,14:31:30,15.28,32.3948125,9.438512585,45,20.746,28.61667683,6.861728398,45,21.032,42.6948893,4.408882163,45,30.773,31.23645,10.11262514,45,19.508,42.77210701,4.735146922,45,29.04,23.90594718,2.272369844,28.891,20.746,38.5039933,2.205183512,42.297,33.105,37.33745278,2.090673247,39.914,29.215,35.26662805,3.16411137,37.7,29.215,37.95527675,1.301431141,39.914,34.413,36.48988889,1.692305895,38.728,29.365,36.93138745,1.338718005,38.728,32.898,37.6020493,0.314427537,38.032,36.579,5.537334267,0.291358766,0.239780756,0.103264869,0.32374438,0.110706422,0.095054583,Warm,7/26/2016,16-Jul,26-Jul-16,17.35413783
515,2016BW038_142,PM_2016BW038_142,18.32,7/11/2016,2016,7/10/2016,16-38,2016BW038,BW,PM,182,27.161,38.532,36.448,6.32,21.02,21.02,14:30:29,7.04,33.11341389,8.632821723,45,22.489,28.68269325,5.167867451,43.013,22.513,43.06445556,3.833191314,45,32.021,32.3948125,9.438512585,45,20.746,42.73904444,4.356624432,45,30.824,26.35922535,2.51748954,30.697,22.489,32.60267978,4.459464374,39.971,22.082,38.62802778,1.034715063,40.458,34.492,37.81046626,1.170198191,38.784,34.492,38.93808148,1.042444625,40.458,35.985,37.33745278,2.090673247,39.914,29.215,37.952,1.302727451,39.914,34.413,38.56170775,0.321391018,39.29,37.976,5.204006687,0.260704672,0.180173717,0.08901056,0.291358766,0.101935466,0.095506962,Warm,7/11/2016,16-Jul,11-Jul-16,17.63354198
516,2016BW038_142,AM_2016BW038_142,9.04,7/11/2016,2016,7/10/2016,16-38,2016BW038,BW,AM,182,27.161,38.532,36.448,6.32,21.02,21.02,14:30:29,7.04,33.11341389,8.632821723,45,22.489,28.68269325,5.167867451,43.013,22.513,43.06445556,3.833191314,45,32.021,32.3948125,9.438512585,45,20.746,42.73904444,4.356624432,45,30.824,26.35922535,2.51748954,30.697,22.489,32.60267978,4.459464374,39.971,22.082,38.62802778,1.034715063,40.458,34.492,37.81046626,1.170198191,38.784,34.492,38.93808148,1.042444625,40.458,35.985,37.33745278,2.090673247,39.914,29.215,37.952,1.302727451,39.914,34.413,38.56170775,0.321391018,39.29,37.976,5.204006687,0.260704672,0.180173717,0.08901056,0.291358766,0.101935466,0.095506962,Warm,7/11/2016,16-Jul,11-Jul-16,7.47227022
517,2016BW038_143,PM_2016BW038_143,18.18,7/3/2016,2016,7/2/2016,16-43,2016BW043,BW,PM,210,45,39.545,37.448,6.33,21.02,21.02,14:29:25,16.18,32.52808611,9.611490584,45,19.222,27.78156442,6.995463188,45,19.27,43.44576296,3.625870321,45,31.103,33.11341389,8.632821723,45,22.489,43.06445556,3.833191314,45,32.021,25.29909474,3.208988843,31.74,19.222,37.83771118,2.298195871,41.854,32.562,38.43123472,1.452783752,40.343,31.816,37.30384663,2.144485237,38.924,31.816,38.79170741,1.325903415,40.343,34.572,38.62802778,1.034715063,40.458,34.492,38.93808148,1.042444625,40.458,35.985,38.96740351,0.543717624,40.286,38.17,5.347107531,0.295482819,0.251802349,0.083457398,0.260704672,0.08901056,0.126842042,Warm,7/3/2016,16-Jul,3-Jul-16,18.11842826
518,2016BW038_143,AM_2016BW038_143,8.22,7/3/2016,2016,7/2/2016,16-43,2016BW043,BW,AM,210,45,39.545,37.448,6.33,21.02,21.02,14:29:25,16.18,32.52808611,9.611490584,45,19.222,27.78156442,6.995463188,45,19.27,43.44576296,3.625870321,45,31.103,33.11341389,8.632821723,45,22.489,43.06445556,3.833191314,45,32.021,25.29909474,3.208988843,31.74,19.222,37.83771118,2.298195871,41.854,32.562,38.43123472,1.452783752,40.343,31.816,37.30384663,2.144485237,38.924,31.816,38.79170741,1.325903415,40.343,34.572,38.62802778,1.034715063,40.458,34.492,38.93808148,1.042444625,40.458,35.985,38.96740351,0.543717624,40.286,38.17,5.347107531,0.295482819,0.251802349,0.083457398,0.260704672,0.08901056,0.126842042,Warm,7/3/2016,16-Jul,3-Jul-16,7.385503447
519,2016BW038_144,PM_2016BW038_144,17.18,7/3/2016,2016,7/2/2016,16-37,2016BW037,BW,PM,306,45,40.2,37.831,6.33,21.01,21.02,14:28:19,15.18,32.9052375,9.321510282,45,22.345,28.01150307,6.623368397,45,22.345,43.7395963,3.068259653,45,32.484,32.52808611,9.611490584,45,19.222,43.44576296,3.625870321,45,31.103,25.52610877,1.689513351,30.722,22.968,38.56039843,2.222348831,42.297,33.313,38.22958611,1.821282602,40.314,29.74,36.66466258,2.841485284,38.812,29.74,38.70662222,1.400104661,40.314,34.519,38.43123472,1.452783752,40.343,31.816,38.79170741,1.325903415,40.343,34.572,38.66811579,0.306127638,39.46,38.032,5.723585102,0.283283483,0.236451731,0.07014833,0.295482819,0.083457398,0.066187658,Warm,7/3/2016,16-Jul,3-Jul-16,17.35010977
520,2016BW038_144,AM_2016BW038_144,6.4,7/3/2016,2016,7/2/2016,16-37,2016BW037,BW,AM,306,45,40.2,37.831,6.33,21.01,21.02,14:28:19,15.18,32.9052375,9.321510282,45,22.345,28.01150307,6.623368397,45,22.345,43.7395963,3.068259653,45,32.484,32.52808611,9.611490584,45,19.222,43.44576296,3.625870321,45,31.103,25.52610877,1.689513351,30.722,22.968,38.56039843,2.222348831,42.297,33.313,38.22958611,1.821282602,40.314,29.74,36.66466258,2.841485284,38.812,29.74,38.70662222,1.400104661,40.314,34.519,38.43123472,1.452783752,40.343,31.816,38.79170741,1.325903415,40.343,34.572,38.66811579,0.306127638,39.46,38.032,5.723585102,0.283283483,0.236451731,0.07014833,0.295482819,0.083457398,0.066187658,Warm,7/3/2016,16-Jul,3-Jul-16,7.276321767
521,2016BW038_145,AM_2016BW038_145,8.12,7/11/2016,2016,7/10/2016,16-37,2016BW037,BW,AM,222,45,41.327,36.927,6.34,21.01,21.01,14:27:10,15.46,31.80524306,9.718666343,45,21.652,27.34805556,5.935920012,45,22.106,43.08572593,4.202988421,45,29.74,32.9052375,9.321510282,45,22.345,43.7395963,3.068259653,45,32.484,24.22151049,2.368698495,32.33,21.652,38.35047293,2.207279598,42.297,32.949,38.35874722,2.738367639,43.404,29.015,35.66437037,3.201892491,38.616,29.015,39.60798519,2.630017372,43.404,33.417,38.22958611,1.821282602,40.314,29.74,38.70662222,1.400104661,40.314,34.519,38.36372028,0.512649272,39.686,37.645,5.402677382,0.305568058,0.217050898,0.09754944,0.283283483,0.07014833,0.097793178,Warm,7/11/2016,16-Jul,11-Jul-16,7.319858481
522,2016BW038_145,PM_2016BW038_145,17.46,7/11/2016,2016,7/10/2016,16-37,2016BW037,BW,PM,222,45,41.327,36.927,6.34,21.01,21.01,14:27:10,15.46,31.80524306,9.718666343,45,21.652,27.34805556,5.935920012,45,22.106,43.08572593,4.202988421,45,29.74,32.9052375,9.321510282,45,22.345,43.7395963,3.068259653,45,32.484,24.22151049,2.368698495,32.33,21.652,38.35047293,2.207279598,42.297,32.949,38.35874722,2.738367639,43.404,29.015,35.66437037,3.201892491,38.616,29.015,39.60798519,2.630017372,43.404,33.417,38.22958611,1.821282602,40.314,29.74,38.70662222,1.400104661,40.314,34.519,38.36372028,0.512649272,39.686,37.645,5.402677382,0.305568058,0.217050898,0.09754944,0.283283483,0.07014833,0.097793178,Warm,7/11/2016,16-Jul,11-Jul-16,17.30542718
523,2016BW038_146,AM_2016BW038_146,6.48,6/21/2016,2016,6/20/2016,16-20,2016BW020,BW,AM,286,45,41.414,37.766,6.35,21.01,21.01,14:25:59,14.4,28.57529028,10.24141694,45,19.27,26.68449383,6.909066766,45,19.484,37.87923704,9.874722446,45,19.27,31.80524306,9.718666343,45,21.652,43.08572593,4.202988421,45,29.74,22.16636237,2.368290707,29.54,19.484,38.63984778,2.309956123,43.103,33.287,36.76223472,4.713609679,41.414,24.823,35.18412963,5.227944115,40.458,27.677,38.75028889,2.493166941,41.414,28.245,38.35874722,2.738367639,43.404,29.015,39.60798519,2.630017372,43.404,33.417,39.5205993,0.467002512,40.487,38.588,5.655991811,0.358401151,0.258916913,0.260689581,0.305568058,0.09754944,0.106841649,Middle,6/21/2016,16-Jun,21-Jun-16,7.254807299
524,2016BW038_146,PM_2016BW038_146,18.31,6/21/2016,2016,6/20/2016,16-20,2016BW020,BW,PM,286,45,41.414,37.766,6.35,21.01,21.01,14:25:59,14.4,28.57529028,10.24141694,45,19.27,26.68449383,6.909066766,45,19.484,37.87923704,9.874722446,45,19.27,31.80524306,9.718666343,45,21.652,43.08572593,4.202988421,45,29.74,22.16636237,2.368290707,29.54,19.484,38.63984778,2.309956123,43.103,33.287,36.76223472,4.713609679,41.414,24.823,35.18412963,5.227944115,40.458,27.677,38.75028889,2.493166941,41.414,28.245,38.35874722,2.738367639,43.404,29.015,39.60798519,2.630017372,43.404,33.417,39.5205993,0.467002512,40.487,38.588,5.655991811,0.358401151,0.258916913,0.260689581,0.305568058,0.09754944,0.106841649,Middle,6/21/2016,16-Jun,21-Jun-16,17.31077237
525,2016BW038_149,AM_2016BW038_149,6.4,7/18/2016,2016,7/17/2016,16-38,2016BW038,BW,AM,50,20.936,40.775,25.821,6.37,20.59,20.59,14:22:11,4.4,32.37989601,9.312020489,45,20.865,29.17338462,7.342766801,44.874,20.865,42.34499628,4.822017852,45,29.414,31.67675556,9.20905103,45,21.915,42.09649442,4.938697497,45,30.268,24.89872318,2.353729982,30.142,20.936,36.90235028,2.987351998,41.972,27.087,36.44462536,4.140173394,42.238,22.082,31.96913287,5.108093988,40.775,22.082,35.51872491,1.37949019,37.37,31.459,38.67387778,4.178096378,43.951,27.087,39.75653532,2.524499407,43.344,33.469,41.7520173,0.944771557,43.951,40.028,3.912023005,0.287586485,0.251694032,0.113874561,0.290719516,0.117318498,0.094532156,Warm,7/18/2016,16-Jul,18-Jul-16,7.506720843
526,2016BW038_150,AM_2016BW038_150,9.28,7/19/2016,2016,7/18/2016,16-38,2016BW038,BW,AM,96,26.207,32.355,32.431,6.37,20.58,20.59,14:20:50,7.28,32.32742334,10.72490398,45,19.532,28.0173354,7.748378523,45,19.532,44.75766197,0.958713337,45,39.008,32.37989601,9.312020489,45,20.865,42.34499628,4.822017852,45,29.414,23.83900346,2.633785288,29.34,19.532,32.13426667,4.301814752,39.63,22.082,32.65755749,2.020162793,36.389,25.453,30.78785714,2.792367586,34.308,25.453,32.91794836,0.790003375,36.389,31.408,36.44462536,4.140173394,42.238,22.082,35.51872491,1.37949019,37.37,31.459,34.46278893,1.008642539,36.173,32.949,4.564348191,0.331758701,0.276556582,0.021420094,0.287586485,0.113874561,0.110482189,Warm,7/19/2016,16-Jul,19-Jul-16,7.491261338
527,2016BW039_134,AM_2016BW039_134,8.16,7/15/2016,2016,7/14/2016,16-48,2016BW048,BW,AM,158,31.153,28.916,32.326,6.27,21.05,21.04,14:37:20,15,26.31498889,5.271784309,39.886,20.865,24.59254217,2.440104053,32.098,21.724,31.69978676,4.454800318,39.886,24.315,29.01835309,5.963740007,39.403,21.056,31.10988561,5.572478379,39.403,21.246,21.64971886,0.437428985,22.441,20.865,35.55811057,0.926219401,37.288,33.365,33.92424167,1.865621862,35.985,27.21,32.33946988,2.816345934,35.636,27.21,34.69392279,1.295896771,35.985,31.001,33.36960247,1.827758407,35.555,26.965,33.9699631,1.18905119,35.555,30.798,33.69952313,0.508307971,35.049,32.355,5.062595033,0.200333898,0.099221302,0.140530924,0.205516143,0.179122432,0.020204834,Cool,7/15/2016,16-Jul,15-Jul-16,7.58036849
528,2016BW039_134,PM_2016BW039_134,17,7/15/2016,2016,7/14/2016,16-48,2016BW048,BW,PM,158,31.153,28.916,32.326,6.27,21.05,21.04,14:37:20,15,26.31498889,5.271784309,39.886,20.865,24.59254217,2.440104053,32.098,21.724,31.69978676,4.454800318,39.886,24.315,29.01835309,5.963740007,39.403,21.056,31.10988561,5.572478379,39.403,21.246,21.64971886,0.437428985,22.441,20.865,35.55811057,0.926219401,37.288,33.365,33.92424167,1.865621862,35.985,27.21,32.33946988,2.816345934,35.636,27.21,34.69392279,1.295896771,35.985,31.001,33.36960247,1.827758407,35.555,26.965,33.9699631,1.18905119,35.555,30.798,33.69952313,0.508307971,35.049,32.355,5.062595033,0.200333898,0.099221302,0.140530924,0.205516143,0.179122432,0.020204834,Cool,7/15/2016,16-Jul,15-Jul-16,17.19946647
529,2016BW039_135,AM_2016BW039_135,9.2,6/19/2015,2015,6/18/2015,15-8,2015SC08,SC,AM,242,42.119,36.2,34.022,6.28,21.04,21.04,14:36:39,12.24,27.81200972,7.189917152,44.658,20.055,24.84836364,4.285346495,33.079,20.079,35.33302583,5.524554449,44.658,25.866,26.31498889,5.271784309,39.886,20.865,31.7270369,4.440272481,39.886,24.363,22.09845196,1.126285389,24.508,20.055,35.36272155,0.546491106,36.552,33.783,34.66114583,0.755385933,36.2,31.919,34.19648485,0.641159873,34.916,31.919,34.87213284,0.940583163,36.2,32.613,33.92424167,1.865621862,35.985,27.21,34.691631,1.297742009,35.985,31.001,34.64818505,0.485996481,35.877,33.521,5.488937726,0.258518432,0.172459908,0.156356675,0.200333898,0.139952322,0.05096671,Cool,6/19/2015,15-Jun,19-Jun-15,6.327270409
530,2016BW039_135,PM_2016BW039_135,14.24,6/19/2015,2015,6/18/2015,15-8,2015SC08,SC,PM,242,42.119,36.2,34.022,6.28,21.04,21.04,14:36:39,12.24,27.81200972,7.189917152,44.658,20.055,24.84836364,4.285346495,33.079,20.079,35.33302583,5.524554449,44.658,25.866,26.31498889,5.271784309,39.886,20.865,31.7270369,4.440272481,39.886,24.363,22.09845196,1.126285389,24.508,20.055,35.36272155,0.546491106,36.552,33.783,34.66114583,0.755385933,36.2,31.919,34.19648485,0.641159873,34.916,31.919,34.87213284,0.940583163,36.2,32.613,33.92424167,1.865621862,35.985,27.21,34.691631,1.297742009,35.985,31.001,34.64818505,0.485996481,35.877,33.521,5.488937726,0.258518432,0.172459908,0.156356675,0.200333898,0.139952322,0.05096671,Cool,6/19/2015,15-Jun,19-Jun-15,15.04597611
531,2016BW039_136,AM_2016BW039_136,8.26,7/5/2016,2016,7/4/2016,16-39,2016BW039,BW,AM,62,23.833,34.624,32.218,6.28,21.04,21.04,14:35:54,6.26,29.81023194,6.873966376,45,21.223,27.22154545,4.972068492,36.308,21.223,36.80601107,4.873597744,45,29.14,27.81200972,7.189917152,44.658,20.055,35.33302583,5.524554449,44.658,25.866,23.44659075,0.681881205,25.768,22.011,34.32242894,0.554677409,35.636,30.091,34.72097778,1.02034,36.471,30.773,33.80218182,1.126721156,35.102,30.773,35.17449446,0.908706007,36.471,33.027,34.66114583,0.755385933,36.2,31.919,34.87213284,0.940583163,36.2,32.613,34.63036655,0.413367543,35.662,33.94,4.127134385,0.230590838,0.182651955,0.132413092,0.258518432,0.156356675,0.029082318,Middle,7/5/2016,16-Jul,5-Jul-16,7.767134235
