Index,Date,Year,Prev_date,nest_number,ID,Species,Start.Time,AMPM,AMPM_asnumeric,Duration_min,Start.Air.Temp,Start.Egg.Temp,Mean.Egg.Temp_offbout,Sunrise,Sunset,prev.sunset,Day.Length,ID_day,two_before_start,Air.Mean.2hr,Air.SD.2hr,Air.Max.2hr,Air.Min.2hr,log_Duration,predict_BestMod2hr,predict_BestMod2hrTim
216,6/29/2015,2015,6/28/2015,15-24,2015SC024,SC,4.51,AM,1,354,21.056,36.444,33.513,6.25,21.05,21.05,14:39:56,2015SC024_36,2.51,21.46166459,2.032192457,25.21,15.008,5.869296913,5.817482623,8.228094521
217,6/30/2015,2015,6/29/2015,15-24,2015SC024,SC,6.15,AM,1,342,19.103,35.958,31.754,6.26,21.05,21.05,14:39:28,2015SC024_37,4.15,20.83318466,1.894398742,24.098,14.697,5.834810737,5.792820363,7.840753593
218,7/1/2015,2015,6/30/2015,15-24,2015SC024,SC,6.01,AM,1,296,20.698,35.77,33.128,6.26,21.05,21.05,14:38:59,2015SC024_38,4.01,20.91340856,1.921940079,24.098,14.697,5.690359454,5.795968439,7.89448204
219,7/2/2015,2015,7/1/2015,15-24,2015SC024,SC,15.37,PM,2,144,45,38.616,38.008,6.26,21.05,21.05,14:38:26,2015SC024_39,1.37,22.14362533,2.105843604,25.453,15.461,4.9698133,5.175369183,8.615728521
220,7/2/2015,2015,7/1/2015,15-24,2015SC024,SC,6.51,AM,1,252,22.968,37.618,35.934,6.26,21.05,21.05,14:38:26,2015SC024_39,4.51,20.68863158,1.820358029,23.4,14.697,5.529429088,5.787147938,7.733429184
221,7/3/2015,2015,7/2/2015,15-24,2015SC024,SC,6.23,AM,1,418,19.96,36.878,34.83,6.27,21.05,21.05,14:37:50,2015SC024_40,4.23,20.78971186,1.878519611,23.785,14.697,6.035481433,5.791114442,7.811227437
222,7/4/2015,2015,7/3/2015,15-24,2015SC024,SC,7.43,AM,1,258,21.342,36.362,32.364,6.27,21.05,21.05,14:37:10,2015SC024_41,5.43,20.99835504,1.854678351,25.234,15.533,5.552959585,5.799301835,7.909854224
223,7/5/2015,2015,7/4/2015,15-24,2015SC024,SC,6.49,AM,1,340,21.485,36.769,34.368,6.28,21.04,21.05,14:36:28,2015SC024_42,4.49,20.69289652,1.824326691,23.4,14.697,5.828945618,5.787315299,7.737363946
224,7/6/2015,2015,7/5/2015,15-24,2015SC024,SC,6.21,AM,1,214,22.776,36.335,32.03,6.28,21.04,21.04,14:35:43,2015SC024_43,4.21,20.80027921,1.882471626,23.954,14.697,5.365976015,5.791529117,7.81844431
225,7/7/2015,2015,7/6/2015,15-24,2015SC024,SC,7.15,AM,1,212,18.913,36.254,30.946,6.29,21.04,21.04,14:34:55,2015SC024_44,5.15,20.72067797,1.781754284,23.569,14.697,5.356586275,5.788405474,7.733532159
226,7/8/2015,2015,7/7/2015,15-24,2015SC024,SC,5.17,AM,1,408,14.792,36.012,32.592,6.3,21.04,21.04,14:34:05,2015SC024_45,3.17,21.23572525,1.99721227,25.016,14.721,6.011267174,5.808616509,8.095112951
227,7/9/2015,2015,7/8/2015,15-24,2015SC024,SC,6.59,AM,1,312,20.412,36.362,35.617,6.3,21.03,21.04,14:33:11,2015SC024_46,4.59,20.68315522,1.80228396,23.352,14.697,5.743003188,5.786933039,7.72278856
228,6/24/2015,2015,6/23/2015,15-27,2015BW027,BW,15.44,PM,2,238,45,36.065,33.958,6.23,21.05,21.04,14:41:33,2015BW027_31,1.44,21.25116868,2.372469582,24.871,13.546,5.472270674,5.092262584,12.79094389
229,6/25/2015,2015,6/24/2015,15-27,2015BW027,BW,15.48,PM,2,256,45,37.37,35.232,6.23,21.05,21.05,14:41:25,2015BW027_32,1.48,21.2163632,2.366189986,24.871,13.449,5.545177444,5.090896777,12.77503682
230,6/25/2015,2015,6/24/2015,15-27,2015BW027,BW,5.18,AM,1,200,21.652,35.77,32.635,6.23,21.05,21.05,14:41:25,2015BW027_32,3.18,20.51289762,2.115677721,23.665,13.305,5.298317367,5.286402706,12.40031587
231,6/26/2015,2015,6/25/2015,15-27,2015BW027,BW,16.3,PM,2,258,36.769,38.309,34.61,6.24,21.05,21.05,14:41:13,2015BW027_33,2.3,20.85235593,2.249388113,24.532,13.305,5.552959585,5.076612723,12.58666043
232,6/26/2015,2015,6/25/2015,15-27,2015BW027,BW,7.06,AM,1,246,20.174,37.096,31.243,6.24,21.05,21.05,14:41:13,2015BW027_33,5.06,19.93864084,1.88242585,23.184,13.473,5.505331536,5.263868224,12.08204125
233,6/27/2015,2015,6/26/2015,15-27,2015BW027,BW,17.56,PM,2,96,34.44,38.532,33.932,6.24,21.05,21.05,14:40:41,2015BW027_34,3.56,20.28998571,2.036494571,23.448,13.473,4.564348191,5.054544683,12.28166092
234,6/27/2015,2015,6/26/2015,15-27,2015BW027,BW,6.28,AM,1,306,17.201,39.205,37.109,6.24,21.05,21.05,14:40:41,2015BW027_34,4.28,20.10030428,1.983695915,23.448,13.473,5.723585102,5.270212079,12.18697249
235,6/28/2015,2015,6/27/2015,15-27,2015BW027,BW,15.56,PM,2,96,45,39.177,36.798,6.25,21.05,21.05,14:40:20,2015BW027_35,1.56,21.14602179,2.351118642,24.823,13.305,4.564348191,5.088136501,12.74186389
236,6/28/2015,2015,6/27/2015,15-27,2015BW027,BW,18.58,PM,2,92,29.215,38.476,36.446,6.25,21.05,21.05,14:40:20,2015BW027_35,4.58,19.95879742,1.909360087,23.328,13.473,4.521788577,5.041548482,12.10128502
237,6/29/2015,2015,6/28/2015,15-27,2015BW027,BW,18.02,PM,2,44,34.255,34.889,33.346,6.25,21.05,21.05,14:39:56,2015BW027_36,4.02,20.25257062,2.02202913,23.448,13.473,3.784189634,5.053076473,12.26123919
238,6/29/2015,2015,6/28/2015,15-27,2015BW027,BW,6.28,AM,1,150,18.58,37.783,36.143,6.25,21.05,21.05,14:39:56,2015BW027_36,4.28,20.10030428,1.983695915,23.448,13.473,5.010635294,5.270212079,12.18697249
239,6/30/2015,2015,6/29/2015,15-27,2015BW027,BW,15.48,PM,2,232,45,39.205,38.137,6.26,21.05,21.05,14:39:28,2015BW027_37,1.48,21.2163632,2.366189986,24.871,13.449,5.446737372,5.090896777,12.77503682
240,6/30/2015,2015,6/29/2015,15-27,2015BW027,BW,7.14,AM,1,244,18.224,38.756,36.791,6.26,21.05,21.05,14:39:28,2015BW027_37,5.14,19.93293382,1.853556157,23.256,13.522,5.497168225,5.263644274,12.06744542
241,7/1/2015,2015,6/30/2015,15-27,2015BW027,BW,15.56,PM,2,242,45,39.346,36.07,6.26,21.05,21.05,14:38:59,2015BW027_38,1.56,21.14602179,2.351118642,24.823,13.305,5.488937726,5.088136501,12.74186389
242,7/1/2015,2015,6/30/2015,15-27,2015BW027,BW,4.56,AM,1,358,18.961,38.812,38.039,6.26,21.05,21.05,14:38:59,2015BW027_38,2.56,20.66062143,2.163231858,24.026,13.305,5.880532986,5.292199554,12.47682982
243,7/2/2015,2015,7/1/2015,15-27,2015BW027,BW,13.54,PM,2,380,45,38.784,34.998,6.26,21.05,21.05,14:38:26,2015BW027_39,-0.46,22.10178195,2.573351204,25.817,14.194,5.940171253,5.125641605,13.2001137
244,7/3/2015,2015,7/2/2015,15-27,2015BW027,BW,17.06,PM,2,82,27.407,39.658,34.647,6.27,21.05,21.05,14:37:50,2015BW027_40,3.06,20.59257857,2.136759546,23.881,13.305,4.406719247,5.066418767,12.43961971
245,7/3/2015,2015,7/2/2015,15-27,2015BW027,BW,8.16,AM,1,164,22.609,38.282,35.426,6.27,21.05,21.05,14:37:50,2015BW027_40,6.16,20.47987732,1.889567303,25.598,14.433,5.099866428,5.285106952,12.29042959
246,7/4/2015,2015,7/3/2015,15-27,2015BW027,BW,15.54,PM,2,198,43.707,38.476,37.287,6.27,21.05,21.05,14:37:10,2015BW027_41,1.54,21.16315496,2.355476137,24.823,13.305,5.288267031,5.088808826,12.7502395
247,7/4/2015,2015,7/3/2015,15-27,2015BW027,BW,8.32,AM,1,164,20.555,37.755,35.505,6.27,21.05,21.05,14:37:10,2015BW027_41,6.32,20.79792252,1.941006129,25.987,14.601,5.099866428,5.297587403,12.43322616
248,7/5/2015,2015,7/4/2015,15-27,2015BW027,BW,16.32,PM,2,136,43.043,38.868,37.059,6.28,21.04,21.05,14:36:28,2015BW027_42,2.32,20.83637207,2.241940372,24.436,13.305,4.912654886,5.075985498,12.57739019
249,7/5/2015,2015,7/4/2015,15-27,2015BW027,BW,5.54,AM,1,256,20.15,38.393,37.017,6.28,21.04,21.05,14:36:28,2015BW027_42,3.54,20.29534786,2.038307413,23.448,13.473,5.545177444,5.277865808,12.28447559
251,7/6/2015,2015,7/5/2015,15-27,2015BW027,BW,7.02,AM,1,342,21.963,38.17,37.598,6.28,21.04,21.04,14:35:43,2015BW027_43,5.02,19.94749637,1.895893077,23.184,13.473,5.834810737,5.264215725,12.09119934
252,7/7/2015,2015,7/6/2015,15-27,2015BW027,BW,18,PM,2,70,27.554,38.924,36.268,6.29,21.04,21.04,14:34:55,2015BW027_44,4,20.26357546,2.025722477,23.448,13.473,4.248495242,5.053508315,12.26700409
